Job Title,Candidate,Similarity Score
Clerical,candidate_26924514.pt,0.8013328909873962
Clerical,candidate_78107631.pt,0.8012003302574158
Clerical,candidate_22754014.pt,0.8010159134864807
Medicaid Fraud Intake Officer  (22000555),candidate_22182279.pt,0.8798305988311768
Medicaid Fraud Intake Officer  (22000555),candidate_21134923.pt,0.8794762492179871
Medicaid Fraud Intake Officer  (22000555),candidate_35157762.pt,0.8783320784568787
Medicaid Fraud Intake Officer  (22000555),candidate_22754014.pt,0.8781490921974182
Medicaid Fraud Intake Officer  (22000555),candidate_73157997.pt,0.878036618232727
Investigator 1G,candidate_93002334.pt,0.8530852198600769
Investigator 1G,candidate_22182279.pt,0.8526268601417542
Investigator 1G,candidate_51769822.pt,0.8525112867355347
Investigator 1G,candidate_21134923.pt,0.8524008393287659
Investigator 1G,candidate_35157762.pt,0.8522010445594788
CDL Team Truck Driver and Lease Operators +,candidate_24791126.pt,0.8752378821372986
CDL Team Truck Driver and Lease Operators +,candidate_22182279.pt,0.8749049305915833
CDL Team Truck Driver and Lease Operators +,candidate_21134923.pt,0.8746232390403748
CDL Team Truck Driver and Lease Operators +,candidate_20400279.pt,0.8742337822914124
CDL Team Truck Driver and Lease Operators +,candidate_47996197.pt,0.8738517165184021
CDL-A Flatbed Truck Driver,candidate_24791126.pt,0.8571537137031555
CDL-A Flatbed Truck Driver,candidate_22182279.pt,0.856617271900177
CDL-A Flatbed Truck Driver,candidate_27176039.pt,0.8558443784713745
CDL-A Flatbed Truck Driver,candidate_21134923.pt,0.8553136587142944
CDL-A Flatbed Truck Driver,candidate_11637468.pt,0.8553118705749512
CDL A Regional Drivers,candidate_74512244.pt,0.8435311317443848
CDL A Regional Drivers,candidate_85973397.pt,0.8433446884155273
CDL A Regional Drivers,candidate_26919036.pt,0.8430797457695007
CDL A Regional Drivers,candidate_25824789.pt,0.8427495956420898
CDL A Regional Drivers,candidate_79261033.pt,0.841952919960022
Dump Truck Driver,candidate_51769822.pt,0.8309062719345093
Dump Truck Driver,candidate_26750846.pt,0.8303351998329163
Dump Truck Driver,candidate_35157762.pt,0.8302047848701477
Dump Truck Driver,candidate_48580330.pt,0.8300294280052185
Dump Truck Driver,candidate_91268638.pt,0.8299145698547363
CDL Local Route Delivery Truck Driver,candidate_74552449.pt,0.8441444039344788
CDL Local Route Delivery Truck Driver,candidate_20400279.pt,0.8433005809783936
CDL Local Route Delivery Truck Driver,candidate_51769822.pt,0.8432512283325195
CDL Local Route Delivery Truck Driver,candidate_47996197.pt,0.8431591987609863
CDL Local Route Delivery Truck Driver,candidate_23185829.pt,0.8428860306739807
CDL-A Truck Driver - $5K Sign On Bonus,candidate_22182279.pt,0.8336247801780701
CDL-A Truck Driver - $5K Sign On Bonus,candidate_95382114.pt,0.8330102562904358
CDL-A Truck Driver - $5K Sign On Bonus,candidate_27176039.pt,0.8326113820075989
CDL-A Truck Driver - $5K Sign On Bonus,candidate_16474898.pt,0.8325880765914917
CDL-A Truck Driver - $5K Sign On Bonus,candidate_37335325.pt,0.8325670957565308
"CDL A Team Drivers - Sign-On Bonus Up To $10,000!",candidate_24791126.pt,0.8322048187255859
"CDL A Team Drivers - Sign-On Bonus Up To $10,000!",candidate_22182279.pt,0.8314521312713623
"CDL A Team Drivers - Sign-On Bonus Up To $10,000!",candidate_23427369.pt,0.8299250602722168
"CDL A Team Drivers - Sign-On Bonus Up To $10,000!",candidate_20356750.pt,0.8294389843940735
"CDL A Team Drivers - Sign-On Bonus Up To $10,000!",candidate_47996197.pt,0.8293443918228149
Class A - Regional Truck Driver - Home Weekly - Out 2 Days or Less,candidate_22754014.pt,0.8378747701644897
Class A - Regional Truck Driver - Home Weekly - Out 2 Days or Less,candidate_69458502.pt,0.8369066119194031
Class A - Regional Truck Driver - Home Weekly - Out 2 Days or Less,candidate_20850529.pt,0.8365190029144287
Class A - Regional Truck Driver - Home Weekly - Out 2 Days or Less,candidate_59346975.pt,0.8363483548164368
Class A - Regional Truck Driver - Home Weekly - Out 2 Days or Less,candidate_16474898.pt,0.8362718224525452
Solo Class A CDL Driver,candidate_22182279.pt,0.8579177260398865
Solo Class A CDL Driver,candidate_20356750.pt,0.856883704662323
Solo Class A CDL Driver,candidate_20850529.pt,0.8568190932273865
Solo Class A CDL Driver,candidate_23427369.pt,0.8568131327629089
Solo Class A CDL Driver,candidate_78107631.pt,0.8559417128562927
CEO - Cannabis & Investment,candidate_74552449.pt,0.8577799797058105
CEO - Cannabis & Investment,candidate_20400279.pt,0.8548440933227539
CEO - Cannabis & Investment,candidate_25023614.pt,0.8546591997146606
CEO - Cannabis & Investment,candidate_35157762.pt,0.8546481132507324
CEO - Cannabis & Investment,candidate_28020046.pt,0.8543635606765747
Chief of Staff,candidate_35157762.pt,0.8356528282165527
Chief of Staff,candidate_51769822.pt,0.8354763388633728
Chief of Staff,candidate_74552449.pt,0.8352258205413818
Chief of Staff,candidate_15484011.pt,0.8349283933639526
Chief of Staff,candidate_48580330.pt,0.8348866701126099
CFO - Fast Growing Startup,candidate_20400279.pt,0.8581496477127075
CFO - Fast Growing Startup,candidate_74552449.pt,0.858146071434021
CFO - Fast Growing Startup,candidate_51769822.pt,0.8571965098381042
CFO - Fast Growing Startup,candidate_23185829.pt,0.8569779992103577
CFO - Fast Growing Startup,candidate_13313917.pt,0.8567834496498108
Chief Executive Officer (CEO),candidate_35157762.pt,0.8361809253692627
Chief Executive Officer (CEO),candidate_26750846.pt,0.8350656032562256
Chief Executive Officer (CEO),candidate_74552449.pt,0.8348538875579834
Chief Executive Officer (CEO),candidate_95382114.pt,0.8341535329818726
Chief Executive Officer (CEO),candidate_20817322.pt,0.8338770866394043
Chief Financial Officer (CFO),candidate_35157762.pt,0.8511869311332703
Chief Financial Officer (CFO),candidate_86549455.pt,0.8496077656745911
Chief Financial Officer (CFO),candidate_27176039.pt,0.8487445116043091
Chief Financial Officer (CFO),candidate_26750846.pt,0.848492443561554
Chief Financial Officer (CFO),candidate_95382114.pt,0.8475465178489685
Allstate Agency Owner - CEO of You,candidate_23818675.pt,0.8311212062835693
Allstate Agency Owner - CEO of You,candidate_29784524.pt,0.8309321999549866
Allstate Agency Owner - CEO of You,candidate_74552449.pt,0.830327570438385
Allstate Agency Owner - CEO of You,candidate_26750846.pt,0.8302807807922363
Allstate Agency Owner - CEO of You,candidate_20400279.pt,0.8302341103553772
Customer Service Representative - Remote,candidate_89413122.pt,0.8278779983520508
Customer Service Representative - Remote,candidate_51769822.pt,0.8272665143013
Customer Service Representative - Remote,candidate_35157762.pt,0.8268007636070251
Customer Service Representative - Remote,candidate_24020470.pt,0.8266556262969971
Customer Service Representative - Remote,candidate_22754014.pt,0.8264243006706238
Customer Service Representative (Work at Home),candidate_27176039.pt,0.8688800930976868
Customer Service Representative (Work at Home),candidate_30757456.pt,0.868228554725647
Customer Service Representative (Work at Home),candidate_74552449.pt,0.867956817150116
Customer Service Representative (Work at Home),candidate_24020470.pt,0.8677672743797302
Customer Service Representative (Work at Home),candidate_20400279.pt,0.8676820993423462
Investigator,candidate_27176039.pt,0.8514438271522522
Investigator,candidate_23438227.pt,0.8512378334999084
Investigator,candidate_22182279.pt,0.8508073687553406
Investigator,candidate_51769822.pt,0.8504665493965149
Investigator,candidate_22754014.pt,0.8502352237701416
Diversion Investigator,candidate_27176039.pt,0.8519147038459778
Diversion Investigator,candidate_23438227.pt,0.851495087146759
Diversion Investigator,candidate_35157762.pt,0.8500897288322449
Diversion Investigator,candidate_22182279.pt,0.8495899438858032
Diversion Investigator,candidate_24727739.pt,0.8491822481155396
Polygraph Examiner - Entry to Mid-Level (MD),candidate_27176039.pt,0.8493935465812683
Polygraph Examiner - Entry to Mid-Level (MD),candidate_23438227.pt,0.8491395115852356
Polygraph Examiner - Entry to Mid-Level (MD),candidate_15636923.pt,0.8470870852470398
Polygraph Examiner - Entry to Mid-Level (MD),candidate_51769822.pt,0.8465394973754883
Polygraph Examiner - Entry to Mid-Level (MD),candidate_48580330.pt,0.8462026119232178
Special Agent,candidate_24791126.pt,0.8528538346290588
Special Agent,candidate_15636923.pt,0.851055920124054
Special Agent,candidate_20400279.pt,0.8502054214477539
Special Agent,candidate_48533663.pt,0.8501489162445068
Special Agent,candidate_24727739.pt,0.8500592708587646
MARKETING SPECIALIST,candidate_35157762.pt,0.8337604403495789
MARKETING SPECIALIST,candidate_74552449.pt,0.8330905437469482
MARKETING SPECIALIST,candidate_86549455.pt,0.8318068385124207
MARKETING SPECIALIST,candidate_27176039.pt,0.8318004012107849
MARKETING SPECIALIST,candidate_22182279.pt,0.8305981159210205
Marketing Specialist/ Brand Marketing || Work from Home,candidate_74552449.pt,0.8385921716690063
Marketing Specialist/ Brand Marketing || Work from Home,candidate_28020046.pt,0.8356094360351562
Marketing Specialist/ Brand Marketing || Work from Home,candidate_51769822.pt,0.8355675339698792
Marketing Specialist/ Brand Marketing || Work from Home,candidate_35157762.pt,0.8351374268531799
Marketing Specialist/ Brand Marketing || Work from Home,candidate_20400279.pt,0.8350447416305542
Marketing Specialist,candidate_35157762.pt,0.8682615160942078
Marketing Specialist,candidate_74552449.pt,0.8663575053215027
Marketing Specialist,candidate_28020046.pt,0.8631875514984131
Marketing Specialist,candidate_29784524.pt,0.8631645441055298
Marketing Specialist,candidate_86549455.pt,0.8630655407905579
Marketing Event Coordinator,candidate_22182279.pt,0.8475330471992493
Marketing Event Coordinator,candidate_35157762.pt,0.8470480442047119
Marketing Event Coordinator,candidate_74552449.pt,0.8466755151748657
Marketing Event Coordinator,candidate_51769822.pt,0.8464495539665222
Marketing Event Coordinator,candidate_47996197.pt,0.846429169178009
"Background Investigator (FT Employee) - Arlington, VA",candidate_23438227.pt,0.8579047322273254
"Background Investigator (FT Employee) - Arlington, VA",candidate_27176039.pt,0.856701672077179
"Background Investigator (FT Employee) - Arlington, VA",candidate_22182279.pt,0.8562806248664856
"Background Investigator (FT Employee) - Arlington, VA",candidate_51769822.pt,0.8555132150650024
"Background Investigator (FT Employee) - Arlington, VA",candidate_21134923.pt,0.8551539182662964
Polygraph Examiner,candidate_35157762.pt,0.8466664552688599
Polygraph Examiner,candidate_36252245.pt,0.8462399244308472
Polygraph Examiner,candidate_23438227.pt,0.8462061285972595
Polygraph Examiner,candidate_48580330.pt,0.845645010471344
Polygraph Examiner,candidate_51769822.pt,0.845099151134491
Construction Project Manager,candidate_22182279.pt,0.861198365688324
Construction Project Manager,candidate_17021141.pt,0.8603895902633667
Construction Project Manager,candidate_21134923.pt,0.8602150678634644
Construction Project Manager,candidate_22754014.pt,0.8600255250930786
Construction Project Manager,candidate_85973397.pt,0.859694242477417
Project Manager (CCR focused),candidate_74552449.pt,0.871695876121521
Project Manager (CCR focused),candidate_35157762.pt,0.871110200881958
Project Manager (CCR focused),candidate_36252245.pt,0.8708719611167908
Project Manager (CCR focused),candidate_23185829.pt,0.8702337145805359
Project Manager (CCR focused),candidate_91268638.pt,0.870233416557312
Sr. Project Manager,candidate_74552449.pt,0.8544732928276062
Sr. Project Manager,candidate_35157762.pt,0.8541786670684814
Sr. Project Manager,candidate_27176039.pt,0.8531507253646851
Sr. Project Manager,candidate_16132195.pt,0.8530569672584534
Sr. Project Manager,candidate_28020046.pt,0.852919340133667
Infrastructure Services Project Manager,candidate_51769822.pt,0.8424535989761353
Infrastructure Services Project Manager,candidate_20400279.pt,0.8423720598220825
Infrastructure Services Project Manager,candidate_24020470.pt,0.8416005969047546
Infrastructure Services Project Manager,candidate_11637468.pt,0.8414537906646729
Infrastructure Services Project Manager,candidate_41586420.pt,0.8414039611816406
Project Manager 100% Remote,candidate_35157762.pt,0.8603179454803467
Project Manager 100% Remote,candidate_20400279.pt,0.8586600422859192
Project Manager 100% Remote,candidate_74552449.pt,0.8581063151359558
Project Manager 100% Remote,candidate_16132195.pt,0.857848584651947
Project Manager 100% Remote,candidate_20817322.pt,0.8574608564376831
Environmental Project Manager,candidate_27176039.pt,0.862239420413971
Environmental Project Manager,candidate_20400279.pt,0.8617916107177734
Environmental Project Manager,candidate_22182279.pt,0.8615913391113281
Environmental Project Manager,candidate_51769822.pt,0.8612341284751892
Environmental Project Manager,candidate_35157762.pt,0.8611522912979126
Project Manager,candidate_74552449.pt,0.8521788120269775
Project Manager,candidate_35157762.pt,0.8517072796821594
Project Manager,candidate_20400279.pt,0.8514984846115112
Project Manager,candidate_28020046.pt,0.8509746789932251
Project Manager,candidate_51769822.pt,0.8506685495376587
Digital Development Project Manager,candidate_74552449.pt,0.8401628136634827
Digital Development Project Manager,candidate_35157762.pt,0.8378209471702576
Digital Development Project Manager,candidate_28020046.pt,0.836797833442688
Digital Development Project Manager,candidate_20400279.pt,0.8359478116035461
Digital Development Project Manager,candidate_27176039.pt,0.8356908559799194
Ecommerce Manager  Remote,candidate_74552449.pt,0.8602756261825562
Ecommerce Manager  Remote,candidate_35157762.pt,0.8589202165603638
Ecommerce Manager  Remote,candidate_23818675.pt,0.8588964939117432
Ecommerce Manager  Remote,candidate_25023614.pt,0.8585091233253479
Ecommerce Manager  Remote,candidate_29784524.pt,0.8584373593330383
Senior eCommerce Engineer,candidate_51769822.pt,0.8544982075691223
Senior eCommerce Engineer,candidate_20400279.pt,0.8541585206985474
Senior eCommerce Engineer,candidate_89413122.pt,0.8541480898857117
Senior eCommerce Engineer,candidate_20817322.pt,0.8531358242034912
Senior eCommerce Engineer,candidate_19929506.pt,0.8530692458152771
E-Commerce Manager,candidate_74552449.pt,0.8682659268379211
E-Commerce Manager,candidate_35157762.pt,0.866920530796051
E-Commerce Manager,candidate_20400279.pt,0.8663527369499207
E-Commerce Manager,candidate_27176039.pt,0.8656338453292847
E-Commerce Manager,candidate_16132195.pt,0.8652174472808838
Remote E-Commerce Technical Analyst,candidate_74552449.pt,0.8489297032356262
Remote E-Commerce Technical Analyst,candidate_20400279.pt,0.8489177227020264
Remote E-Commerce Technical Analyst,candidate_35157762.pt,0.8464202880859375
Remote E-Commerce Technical Analyst,candidate_20819838.pt,0.8461982011795044
Remote E-Commerce Technical Analyst,candidate_24727739.pt,0.8456186056137085
IT Project Manager III - Contract to Hire - Fortune Client,candidate_22754014.pt,0.8554048538208008
IT Project Manager III - Contract to Hire - Fortune Client,candidate_27176039.pt,0.8528198003768921
IT Project Manager III - Contract to Hire - Fortune Client,candidate_15636923.pt,0.852505087852478
IT Project Manager III - Contract to Hire - Fortune Client,candidate_86549455.pt,0.8524191975593567
IT Project Manager III - Contract to Hire - Fortune Client,candidate_89413122.pt,0.8523492217063904
Ecommerce Consultant,candidate_74552449.pt,0.8543190956115723
Ecommerce Consultant,candidate_23185829.pt,0.8532312512397766
Ecommerce Consultant,candidate_20400279.pt,0.8531551361083984
Ecommerce Consultant,candidate_11266906.pt,0.8528780341148376
Ecommerce Consultant,candidate_35157762.pt,0.852777898311615
Senior Project Manager - eCommerce-Certified Scrum Master,candidate_74552449.pt,0.8575637936592102
Senior Project Manager - eCommerce-Certified Scrum Master,candidate_35157762.pt,0.8549208641052246
Senior Project Manager - eCommerce-Certified Scrum Master,candidate_20400279.pt,0.8547386527061462
Senior Project Manager - eCommerce-Certified Scrum Master,candidate_20819838.pt,0.8539496660232544
Senior Project Manager - eCommerce-Certified Scrum Master,candidate_28020046.pt,0.8538756370544434
"Manager, Commerce Marketing",candidate_74552449.pt,0.844219982624054
"Manager, Commerce Marketing",candidate_51769822.pt,0.8432714939117432
"Manager, Commerce Marketing",candidate_27176039.pt,0.842176616191864
"Manager, Commerce Marketing",candidate_24727739.pt,0.842090368270874
"Manager, Commerce Marketing",candidate_26750846.pt,0.8419668674468994
Project Manager I/II- Remote,candidate_20400279.pt,0.8513476252555847
Project Manager I/II- Remote,candidate_75950464.pt,0.8503661751747131
Project Manager I/II- Remote,candidate_29908929.pt,0.8501293659210205
Project Manager I/II- Remote,candidate_20850529.pt,0.8495327234268188
Project Manager I/II- Remote,candidate_20356750.pt,0.8494496941566467
Ecommerce Account Manager,candidate_35157762.pt,0.8520383238792419
Ecommerce Account Manager,candidate_20400279.pt,0.8517290353775024
Ecommerce Account Manager,candidate_29784524.pt,0.8514001369476318
Ecommerce Account Manager,candidate_74552449.pt,0.8509960770606995
Ecommerce Account Manager,candidate_20819838.pt,0.8503005504608154
Manager ecommerce,candidate_74552449.pt,0.8552000522613525
Manager ecommerce,candidate_35157762.pt,0.8531089425086975
Manager ecommerce,candidate_23818675.pt,0.8519264459609985
Manager ecommerce,candidate_20400279.pt,0.8517336845397949
Manager ecommerce,candidate_25023614.pt,0.851074755191803
Remote Customer Service Representative,candidate_26750846.pt,0.83689284324646
Remote Customer Service Representative,candidate_20400279.pt,0.8366677761077881
Remote Customer Service Representative,candidate_35157762.pt,0.8365898728370667
Remote Customer Service Representative,candidate_51769822.pt,0.8365826606750488
Remote Customer Service Representative,candidate_24020470.pt,0.8358601927757263
Bilingual Spanish CUSTOMER SERVICE REPRESENTATIVE Work From Home...,candidate_51769822.pt,0.8290573358535767
Bilingual Spanish CUSTOMER SERVICE REPRESENTATIVE Work From Home...,candidate_20400279.pt,0.828727126121521
Bilingual Spanish CUSTOMER SERVICE REPRESENTATIVE Work From Home...,candidate_24020470.pt,0.8286264538764954
Bilingual Spanish CUSTOMER SERVICE REPRESENTATIVE Work From Home...,candidate_35157762.pt,0.8273663520812988
Bilingual Spanish CUSTOMER SERVICE REPRESENTATIVE Work From Home...,candidate_28020046.pt,0.8266603350639343
Customer Service Representative L2 (Work-At-Home),candidate_74552449.pt,0.8683096766471863
Customer Service Representative L2 (Work-At-Home),candidate_35157762.pt,0.8666955232620239
Customer Service Representative L2 (Work-At-Home),candidate_20400279.pt,0.8657314777374268
Customer Service Representative L2 (Work-At-Home),candidate_20819838.pt,0.8655649423599243
Customer Service Representative L2 (Work-At-Home),candidate_11266906.pt,0.8652467727661133
Customer Service Representative,candidate_35157762.pt,0.832942008972168
Customer Service Representative,candidate_20400279.pt,0.8323527574539185
Customer Service Representative,candidate_20819838.pt,0.831716775894165
Customer Service Representative,candidate_15636923.pt,0.8315374255180359
Customer Service Representative,candidate_29908929.pt,0.8310169577598572
Customer Service Representative - (1st Shift) - Remote,candidate_74552449.pt,0.8610625863075256
Customer Service Representative - (1st Shift) - Remote,candidate_35157762.pt,0.8586342930793762
Customer Service Representative - (1st Shift) - Remote,candidate_20400279.pt,0.8573872447013855
Customer Service Representative - (1st Shift) - Remote,candidate_86549455.pt,0.8571463823318481
Customer Service Representative - (1st Shift) - Remote,candidate_26750846.pt,0.856899619102478
Customer Service Representative / Remote,candidate_23427369.pt,0.8538681864738464
Customer Service Representative / Remote,candidate_86549455.pt,0.8516892790794373
Customer Service Representative / Remote,candidate_27176039.pt,0.8515751361846924
Customer Service Representative / Remote,candidate_29552167.pt,0.8515610694885254
Customer Service Representative / Remote,candidate_20819838.pt,0.8509057760238647
Part-Time Customer Service Representative (Remote),candidate_20400279.pt,0.8430598378181458
Part-Time Customer Service Representative (Remote),candidate_24020470.pt,0.8428792357444763
Part-Time Customer Service Representative (Remote),candidate_51769822.pt,0.8425998091697693
Part-Time Customer Service Representative (Remote),candidate_35157762.pt,0.8422918915748596
Part-Time Customer Service Representative (Remote),candidate_89413122.pt,0.8421362638473511
Remote Customer Service Associate,candidate_20400279.pt,0.8549693822860718
Remote Customer Service Associate,candidate_25023614.pt,0.8545439839363098
Remote Customer Service Associate,candidate_11266906.pt,0.8541558980941772
Remote Customer Service Associate,candidate_23185829.pt,0.8538199663162231
Remote Customer Service Associate,candidate_35157762.pt,0.8533520698547363
Work From Home Customer Service Representative,candidate_35157762.pt,0.8533303737640381
Work From Home Customer Service Representative,candidate_74552449.pt,0.8505586385726929
Work From Home Customer Service Representative,candidate_20400279.pt,0.8504133820533752
Work From Home Customer Service Representative,candidate_48580330.pt,0.8496031761169434
Work From Home Customer Service Representative,candidate_51769822.pt,0.84934401512146
Talent Acquisition Specialist / Recruiter,candidate_27176039.pt,0.8541233539581299
Talent Acquisition Specialist / Recruiter,candidate_51769822.pt,0.8530707955360413
Talent Acquisition Specialist / Recruiter,candidate_20400279.pt,0.8524077534675598
Talent Acquisition Specialist / Recruiter,candidate_74552449.pt,0.852256715297699
Talent Acquisition Specialist / Recruiter,candidate_20819838.pt,0.8518999814987183
Talent acquisition recruiter,candidate_74552449.pt,0.849270224571228
Talent acquisition recruiter,candidate_35157762.pt,0.8472095131874084
Talent acquisition recruiter,candidate_29784524.pt,0.8466632962226868
Talent acquisition recruiter,candidate_20400279.pt,0.8464178442955017
Talent acquisition recruiter,candidate_23818675.pt,0.846165657043457
Talent Acquisition Coordinator/ Technical Recruiter (100% Remote...,candidate_27176039.pt,0.8351439833641052
Talent Acquisition Coordinator/ Technical Recruiter (100% Remote...,candidate_35157762.pt,0.8350253105163574
Talent Acquisition Coordinator/ Technical Recruiter (100% Remote...,candidate_20819838.pt,0.834940493106842
Talent Acquisition Coordinator/ Technical Recruiter (100% Remote...,candidate_95382114.pt,0.834737241268158
Talent Acquisition Coordinator/ Technical Recruiter (100% Remote...,candidate_41586420.pt,0.8346058130264282
Talent Acquisition Advisor (Healthcare)   REMOTE,candidate_35157762.pt,0.8469948172569275
Talent Acquisition Advisor (Healthcare)   REMOTE,candidate_27176039.pt,0.8468815088272095
Talent Acquisition Advisor (Healthcare)   REMOTE,candidate_51769822.pt,0.8467022180557251
Talent Acquisition Advisor (Healthcare)   REMOTE,candidate_74552449.pt,0.8463081121444702
Talent Acquisition Advisor (Healthcare)   REMOTE,candidate_29908929.pt,0.8461701273918152
Talent Acquisition Specialist,candidate_22754014.pt,0.8090783357620239
Talent Acquisition Specialist,candidate_45475027.pt,0.80855792760849
Talent Acquisition Specialist,candidate_78107631.pt,0.8071022033691406
Talent Acquisition Specialist,candidate_40882926.pt,0.8067512512207031
Talent Acquisition Specialist,candidate_37201447.pt,0.8062784671783447
Talent Acquisition Manager,candidate_51769822.pt,0.8423255681991577
Talent Acquisition Manager,candidate_20400279.pt,0.8420113921165466
Talent Acquisition Manager,candidate_74552449.pt,0.8419645428657532
Talent Acquisition Manager,candidate_27176039.pt,0.8416262269020081
Talent Acquisition Manager,candidate_35157762.pt,0.8414841890335083
Senior Talent Acquisition Specialist,candidate_22754014.pt,0.8108542561531067
Senior Talent Acquisition Specialist,candidate_27176039.pt,0.8079702258110046
Senior Talent Acquisition Specialist,candidate_89413122.pt,0.8079272508621216
Senior Talent Acquisition Specialist,candidate_22182279.pt,0.8075913786888123
Senior Talent Acquisition Specialist,candidate_21134923.pt,0.8072712421417236
Recruiter,candidate_23818675.pt,0.8478091359138489
Recruiter,candidate_35157762.pt,0.8451866507530212
Recruiter,candidate_29784524.pt,0.8451810479164124
Recruiter,candidate_20082776.pt,0.8451162576675415
Recruiter,candidate_23427369.pt,0.8448233604431152
Marketing Visionary,candidate_35157762.pt,0.8350948095321655
Marketing Visionary,candidate_27176039.pt,0.833855152130127
Marketing Visionary,candidate_86549455.pt,0.8335996866226196
Marketing Visionary,candidate_16132195.pt,0.8317137956619263
Marketing Visionary,candidate_74552449.pt,0.8315880298614502
COORDINATOR - MARKETING,candidate_51769822.pt,0.8559213280677795
COORDINATOR - MARKETING,candidate_23185829.pt,0.8547354936599731
COORDINATOR - MARKETING,candidate_35157762.pt,0.8543024063110352
COORDINATOR - MARKETING,candidate_95382114.pt,0.8539769649505615
COORDINATOR - MARKETING,candidate_74552449.pt,0.8539453148841858
Digital Marketing Specialist (REMOTE),candidate_74552449.pt,0.8661805987358093
Digital Marketing Specialist (REMOTE),candidate_20400279.pt,0.8629180192947388
Digital Marketing Specialist (REMOTE),candidate_35157762.pt,0.8625322580337524
Digital Marketing Specialist (REMOTE),candidate_28020046.pt,0.8620926141738892
Digital Marketing Specialist (REMOTE),candidate_91268638.pt,0.862073540687561
Marketing Content Specialist (Remote),candidate_29208172.pt,0.8609287738800049
Marketing Content Specialist (Remote),candidate_20400279.pt,0.8605684041976929
Marketing Content Specialist (Remote),candidate_25023614.pt,0.8603579998016357
Marketing Content Specialist (Remote),candidate_75950464.pt,0.8599773049354553
Marketing Content Specialist (Remote),candidate_28020046.pt,0.8596919775009155
"Full Time Digital Marketing Specialist - Columbus, OH",candidate_27176039.pt,0.8332944512367249
"Full Time Digital Marketing Specialist - Columbus, OH",candidate_51769822.pt,0.8329520225524902
"Full Time Digital Marketing Specialist - Columbus, OH",candidate_95382114.pt,0.8322895169258118
"Full Time Digital Marketing Specialist - Columbus, OH",candidate_74552449.pt,0.8321635723114014
"Full Time Digital Marketing Specialist - Columbus, OH",candidate_24020470.pt,0.8321444392204285
Customer Service Representative ,candidate_35157762.pt,0.8559567928314209
Customer Service Representative ,candidate_74552449.pt,0.855086088180542
Customer Service Representative ,candidate_20819838.pt,0.8544340133666992
Customer Service Representative ,candidate_11266906.pt,0.8541154265403748
Customer Service Representative ,candidate_51769822.pt,0.8541128039360046
Test position,candidate_23818675.pt,0.8277966380119324
Test position,candidate_21338490.pt,0.8268336653709412
Test position,candidate_34198885.pt,0.8244268894195557
Test position,candidate_35157762.pt,0.8243128657341003
Test position,candidate_19284293.pt,0.8238332271575928
Coach,candidate_23427369.pt,0.8238205909729004
Coach,candidate_85973397.pt,0.8232704997062683
Coach,candidate_40882926.pt,0.8219788074493408
Coach,candidate_29208172.pt,0.8218238353729248
Coach,candidate_10873344.pt,0.8217759728431702
Fitness Coach,candidate_74552449.pt,0.8556316494941711
Fitness Coach,candidate_35157762.pt,0.8535338640213013
Fitness Coach,candidate_51769822.pt,0.8534535765647888
Fitness Coach,candidate_26098594.pt,0.8521192073822021
Fitness Coach,candidate_20400279.pt,0.8520790338516235
Strength & Conditioning Coach Jobs at Onelife Fitness – Falls...,candidate_51769822.pt,0.8602036237716675
Strength & Conditioning Coach Jobs at Onelife Fitness – Falls...,candidate_24791126.pt,0.8596349954605103
Strength & Conditioning Coach Jobs at Onelife Fitness – Falls...,candidate_27176039.pt,0.8588836789131165
Strength & Conditioning Coach Jobs at Onelife Fitness – Falls...,candidate_35157762.pt,0.858689546585083
Strength & Conditioning Coach Jobs at Onelife Fitness – Falls...,candidate_11637468.pt,0.8586597442626953
Fraud Representative,candidate_35157762.pt,0.8503104448318481
Fraud Representative,candidate_20400279.pt,0.8495630621910095
Fraud Representative,candidate_24020470.pt,0.8491050004959106
Fraud Representative,candidate_41586420.pt,0.8489247560501099
Fraud Representative,candidate_26750846.pt,0.8488051891326904
HTML and Wordpress Developer,candidate_13907230.pt,0.8497868776321411
HTML and Wordpress Developer,candidate_68338341.pt,0.8496987819671631
HTML and Wordpress Developer,candidate_29908929.pt,0.8493906855583191
HTML and Wordpress Developer,candidate_27789372.pt,0.8492050170898438
HTML and Wordpress Developer,candidate_28640735.pt,0.8489182591438293
Wordpress Developer,candidate_20272792.pt,0.8345956802368164
Wordpress Developer,candidate_99416532.pt,0.8337911367416382
Wordpress Developer,candidate_20977412.pt,0.8319990634918213
Wordpress Developer,candidate_37201447.pt,0.8318086266517639
Wordpress Developer,candidate_17033567.pt,0.8316876292228699
E-commerce Strategist,candidate_74552449.pt,0.8241596221923828
E-commerce Strategist,candidate_29552167.pt,0.8225510716438293
E-commerce Strategist,candidate_27789372.pt,0.8224116563796997
E-commerce Strategist,candidate_29908929.pt,0.822250485420227
E-commerce Strategist,candidate_23427369.pt,0.8221037983894348
Data Entry Clerk,candidate_78107631.pt,0.8317621946334839
Data Entry Clerk,candidate_40882926.pt,0.8295537829399109
Data Entry Clerk,candidate_36425270.pt,0.8286294341087341
Data Entry Clerk,candidate_12587973.pt,0.8283084034919739
Data Entry Clerk,candidate_49475708.pt,0.8279390931129456
Data Entry Specialist,candidate_20400279.pt,0.8558000922203064
Data Entry Specialist,candidate_20819838.pt,0.8544864654541016
